"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene_9904",118.731057266511,-0.153444602343107,0.213864605148834,-0.717484794813617,0.473075015177522,0.626053077150688
"gene_11780",3.58174358383145,-1.11153169042462,1.55004862620249,-0.717094723117037,0.473315651535215,0.626290486253156
"gene_3867",1594.61893751551,-0.155511460333382,0.217006798713009,-0.716620222295642,0.473608463215751,0.626434784442251
"gene_11330",19.4751238284075,-0.408503242905459,0.569981098515458,-0.716696121975667,0.473561619275905,0.626434784442251
"gene_11622",2.13856184776786,-1.37591406329717,1.91998581046582,-0.716627204116342,0.473604154053111,0.626434784442251
"gene_1232",2089.37580524934,0.0649686744710738,0.090686557536232,0.716409093432804,0.473738781616226,0.626526124348784
"gene_12335",721.411915475769,0.0780585497564043,0.109034305113063,0.715908169226753,0.474048053834376,0.626854078945456
"gene_4535",11.3145389476944,-0.494836617102136,0.691353253707369,-0.715750760481105,0.474145261408655,0.62690156282176
"gene_10363",12359.7032132828,-0.0744698081023772,0.104204662012352,-0.714649485582037,0.4748256586469,0.627720011760838
"gene_9688",422.465475498863,0.161890837176076,0.226647344492156,0.714285170818223,0.475050860042372,0.627936557535652
"gene_1099",315.317242100395,-0.114555444440888,0.160485110955759,-0.713807304357772,0.47534634234634,0.628245934760405
"gene_8646",7.60662877751986,-1.01555800815941,1.42316079723412,-0.713593298897162,0.475478702430344,0.62833966788411
"gene_4923",2986.34288487703,0.0780355067296174,0.109571810611804,0.712185974603316,0.476349620847084,0.629409247080507
"gene_3133",2894.56368985911,-0.0949824985889683,0.133397502729569,-0.712026062298351,0.47644863736928,0.629458753956287
"gene_8449",18.3796958054857,0.480477857547055,0.675580785339826,0.711207109458224,0.476955903638134,0.630047536361043
"gene_3896",506.849144719377,0.243806787197261,0.343070005005826,0.710661916343054,0.477293764706983,0.630412415298761
"gene_3748",635.427243916881,-0.112153957643815,0.157863081352502,-0.710450832980892,0.47742461012384,0.630503807817215
"gene_952",1267.65739974002,0.147434063985981,0.207580682013382,0.710249444004024,0.477549464520687,0.63058726580414
"gene_1865",2822.76880658542,0.0992739431791001,0.139842662478711,0.709897404836762,0.477767759868162,0.630760455878294
"gene_3699",5700.14099002406,0.0593338732911944,0.0835877888281905,0.709839010254853,0.477803974937825,0.630760455878294
"gene_8711",43.0514642455097,-0.249021357363925,0.351048658091533,-0.709364219529347,0.478098485699859,0.631067786945335
"gene_7349",109.596522078892,-0.152348872111642,0.214845013972456,-0.709110578340782,0.478255858958434,0.631113144026709
"gene_11579",15.5297517254991,-0.66313353981943,0.935163257331421,-0.709109917033894,0.478256269307421,0.631113144026709
"gene_597",11.397100933432,-0.550228400972148,0.776362604861416,-0.708726048275298,0.478494497024555,0.631196173782892
"gene_11155",150.776447557505,-0.224207424690733,0.316359818649745,-0.708710182120071,0.478504344904543,0.631196173782892
"gene_11686",6.6618571076089,-1.35718188391348,1.91476889356155,-0.708796705689671,0.478450642392328,0.631196173782892
"gene_10486",8.83605785138583,0.686370334012858,0.968659816606494,0.708577275784413,0.478586842184011,0.631223579444916
"gene_8331",5.13506246058092,-0.887403318533429,1.25334062366638,-0.708030444219962,0.478926351806954,0.631589916174045
"gene_7770",159.156051492506,0.125427701670791,0.177563378236591,0.706382717632612,0.479950165458091,0.632858476294469
"gene_12446",57.7509713232741,-0.239971731300349,0.339782843250363,-0.706250289169338,0.480032501565886,0.632885444568044
"gene_4861",2496.64512030103,0.193070879434306,0.273610460760229,0.70564143965058,0.480411146909978,0.633303016170191
"gene_191",6.26111120209243,-0.603307914907261,0.855562920451532,-0.70515902511163,0.480711277500688,0.633616991235924
"gene_8276",84.5450096328471,-0.283334042574446,0.401905870911012,-0.704976122722976,0.480825095550602,0.633685341777835
"gene_222",61.9794186790211,-0.331433250255411,0.470271290274424,-0.704770325362633,0.480953178425235,0.633690821406194
"gene_10207",17.6354614334812,0.420483356869939,0.596585192661906,0.704816951613872,0.480924157842586,0.633690821406194
"gene_1263",8.8583441324424,0.596249748673203,0.846238563391428,0.704588250249012,0.481066512685925,0.633758498678211
"gene_381",1435.35066210755,-0.0806277417541458,0.114451648416152,-0.704469903840785,0.481140186248907,0.633773916121532
"gene_266",864.117346884701,0.128487939826052,0.182610534047435,0.703617348781617,0.481671104316391,0.634077866539856
"gene_836",10.9440557687338,-0.523770197903331,0.744748908617834,-0.703284277214164,0.48187860704843,0.634077866539856
"gene_1934",9031.79946277452,-0.0845312376631016,0.120208784138123,-0.703203499387971,0.481928938751765,0.634077866539856
"gene_2903",683.584001645835,0.0899619000722266,0.127840456087275,0.703704467471633,0.481616837617846,0.634077866539856
"gene_3932",2941.31673565841,0.15241480404218,0.216650131094497,0.703506631970146,0.48174007521134,0.634077866539856
"gene_5717",3.48107605724797,0.846310557266211,1.20308526507824,0.703450189136156,0.481775238269535,0.634077866539856
"gene_6007",322.012170167374,0.0840143892881065,0.119472712964516,0.703209856070308,0.481924977874915,0.634077866539856
"gene_6592",124.763297463806,0.132037400675951,0.187631577575574,0.703705646896077,0.481616102970868,0.634077866539856
"gene_7913",3388.09636103177,0.0518067677838356,0.0736106040352921,0.703794901057967,0.481560509571682,0.634077866539856
"gene_3800",724.708178932124,0.150855453163992,0.214571183640477,0.703055511017533,0.482021155963271,0.634117617961972
"gene_4586",13.5331968549587,0.358845261193661,0.510539006351125,0.702875307723037,0.482133460481077,0.634183781394209
"gene_2071",1.14069410417015,-1.39280023833228,1.98280083637448,-0.702440816435702,0.482404298346594,0.634458430965871
"gene_678",6957.75764393969,-0.122200173610835,0.174143377369557,-0.701721624196531,0.482852784724576,0.634966623296675
"gene_6484",5286.31915429615,0.165993536474312,0.236737692612384,0.701170711949522,0.483196485284419,0.635336906017453
"gene_635",14.1934733559289,-0.507800053188245,0.724465698165399,-0.700930429796983,0.483346432983885,0.635452367929836
"gene_6685",29.2483964948831,-0.2875556888699,0.410467825376527,-0.700555978062647,0.483580159346331,0.635596233085069
"gene_10438",73.16478437908,-0.238056204273058,0.33976297357947,-0.70065375801574,0.483519120857232,0.635596233085069
"gene_4752",142.792184137331,-0.179662309798019,0.256589686540396,-0.700193028879727,0.483806764536871,0.635648995493137
"gene_8386",29.5315327021231,0.259875439773551,0.371146142512209,0.700197065270596,0.483804244123211,0.635648995493137
"gene_10267",254.388036558997,-0.179754261625172,0.25666128105948,-0.700355974548086,0.483705023240613,0.635648995493137
"gene_2592",16.0514597628086,-0.538405123508064,0.769642600915996,-0.699552133506224,0.484207044433271,0.636011487724
"gene_9401",319.06126684921,-0.168515669529448,0.240875804194443,-0.699595669614938,0.484179847682627,0.636011487724
"gene_2299",78.7189041913429,-0.232225639519222,0.332242214956662,-0.698964878829482,0.484573979902011,0.636313047466035
"gene_1756",2.80522078023843,-0.810254646982404,1.15926901135306,-0.698935828567262,0.484592135344159,0.636313047466035
"gene_8567",16.6112708978478,0.44586191382608,0.637960870152089,0.698885989229695,0.484623284121732,0.636313047466035
"gene_8370",158.78188520196,-0.143313283830947,0.205294735327791,-0.698085528604134,0.485123707651746,0.636888338659102
"gene_4156",145.235024913031,-0.265137771482826,0.380066091091818,-0.697609646577949,0.485421347143258,0.636952029411611
"gene_10338",1427.8759740486,-0.0888272740457512,0.127320126500159,-0.697668754245548,0.485384372991191,0.636952029411611
"gene_11576",19.0348514607972,-0.415533422996537,0.595484581090381,-0.697807191305711,0.485297781176658,0.636952029411611
"gene_4097",1.69031155123344,-1.0588836422054,1.51734393553849,-0.697853411744528,0.485268872343866,0.636952029411611
"gene_9299",17.35121941486,-0.477925705886403,0.685303020110376,-0.697393257962627,0.48555671967123,0.637047924576994
"gene_5126",1.9885610959052,-1.35619013538585,1.94508363005381,-0.697240012938846,0.485652601981514,0.637091990824133
"gene_1807",3172.23867151821,-0.0882178711066836,0.126573254037019,-0.696970870962062,0.485821023467441,0.63721075876359
"gene_5695",1.67860504843083,-1.32338495115889,1.89896994416191,-0.696896206929147,0.485867751719808,0.63721075876359
"gene_1621",18.5785439410919,-0.389059767641836,0.558516589723664,-0.696594827799709,0.486056393623013,0.637302410619415
"gene_2988",12.8133944680243,-0.925488165295523,1.32860680781354,-0.696585445635776,0.48606226682619,0.637302410619415
"gene_7936",16.7741745540138,-0.364449042166259,0.523337789745151,-0.696393513534984,0.486182424102041,0.6373782401348
"gene_12297",19.2484389878776,-0.423721977867681,0.608706720465114,-0.696102020269983,0.486364941421556,0.637535792863144
"gene_5676",5.51606355480865,-1.05086538492266,1.50998944888218,-0.695942203901224,0.486465025510033,0.637585264115226
"gene_5847",322.409977016481,0.121786094292972,0.175073483668116,0.69562843979183,0.486661550873237,0.637761107224576
"gene_1334",10.3379643581972,-0.632507529699825,0.910255546548223,-0.694868086328454,0.487137974280457,0.638303659572868
"gene_10022",3.19393323911863,0.726359443016286,1.04608472069198,0.694360053873845,0.487456438338534,0.638639123096104
"gene_11756",18.760914619853,-0.520384738743883,0.749555575916121,-0.69425771145503,0.487520606070888,0.638641378030866
"gene_806",6141.30829035993,0.0626905731681944,0.0903609163145231,0.693779741564203,0.487820349054647,0.638788567193581
"gene_1023",136.358873098246,-0.161977384939801,0.233415123704451,-0.693945543755322,0.487716360439711,0.638788567193581
"gene_3560",2.61463501168278,1.10555349183807,1.59331703389534,0.69386912228963,0.487764289335509,0.638788567193581
"gene_11080",2.56860529116983,-0.965333027652039,1.39265021155979,-0.693162590031026,0.488207522240151,0.639213715266935
"gene_8524",17.1161794933325,0.341605330915747,0.493235317739086,0.692580840483225,0.488572637490454,0.639609877574869
"gene_3588",22.2730515051936,-0.622057977072271,0.898766880138592,-0.692123831906611,0.48885956652593,0.639821702951201
"gene_6406",2.23971237886089,-0.741267395180536,1.07086530961374,-0.69221347309113,0.488803278896309,0.639821702951201
"gene_4009",100.546506240909,-0.165947131916888,0.239962532036857,-0.691554346040153,0.489217240520887,0.640207897480117
"gene_1102",2919.04463251297,0.0612584070138144,0.0886128329071975,0.69130401324568,0.489374510305079,0.640331770328817
"gene_11897",4.65698614441429,-0.973603797850537,1.40931511742747,-0.690834708157912,0.489669421204788,0.640635687688547
"gene_1581",14.1025553296471,-0.634730044449065,0.918959033738349,-0.690705484298866,0.489750642155364,0.640659991982976
"gene_1414",1013.5750886503,0.0555658035348445,0.0804947445356854,0.690303495655058,0.490003350050615,0.64090858945743
"gene_2731",28.1322282614275,-0.405290169715004,0.587720644739918,-0.689596619316231,0.490447893961141,0.64132599559399
"gene_3874",83.8852720718073,-0.169602901917673,0.245926136629037,-0.689649763308843,0.490414464965858,0.64132599559399
"gene_3755",353.359217792504,-0.088888487822012,0.129013293068689,-0.688987047053255,0.490831418853302,0.641745451369563
"gene_1227",16.3578723808754,0.528105411530676,0.768004132819406,0.687633554251795,0.49168357251338,0.642777437823641
"gene_94",3.38596827260254,1.13120515376319,1.64547353570852,0.687464811323211,0.491789868032525,0.642834225507239
"gene_8797",165.791653338753,0.137750520104266,0.200636905736034,0.686566210732418,0.492356127347807,0.643492155193101
"gene_500",1137.48596943354,-0.100161310515895,0.145938898222346,-0.68632360348023,0.492509067889653,0.643527563218025
"gene_4190",3.7315048054698,1.17981392386776,1.71900977731959,0.686333457455616,0.492502855409556,0.643527563218025
"gene_8505",7.52204660288506,-0.859724352569743,1.2532071159617,-0.686019367125917,0.492700895647012,0.643613751409119
"gene_5622",8.13546045463457,-1.02152782478035,1.48905118516738,-0.686025997598951,0.492696714560114,0.643613751409119
"gene_11087",903.057360870063,-0.161740652516476,0.235846740548323,-0.685787101150703,0.492847371440517,0.643722869440889
"gene_10332",754.795688817362,-0.121358129141278,0.177225593673572,-0.684766385180262,0.493491350435323,0.644481680615764
"gene_1330",41.0073161749485,0.246443504728191,0.360053425580841,0.684463713490927,0.49368239532921,0.644648858150132
"gene_5070",67.2747357479541,0.167058818709467,0.244290331866082,0.683853582879601,0.494067627102745,0.645069529219938
"gene_4110",142.168745161507,-0.223107117279385,0.326598169609688,-0.683124212073867,0.49452835717806,0.645588653160585
"gene_2826",38.1211495164497,0.321830652838085,0.47174188771748,0.682217672878828,0.495101321293074,0.646254143313883
"gene_372",6.77103342323346,-0.589548456120368,0.864652357326428,-0.681832936815551,0.495344594941536,0.646406682718781
"gene_3079",35.5172713976265,0.217980545499096,0.319658988986607,0.681915894779449,0.495292134137122,0.646406682718781
"gene_9366",1604.72050873787,0.11188752830232,0.164222929452753,0.681314897226396,0.495672258978356,0.646751746947135
"gene_10882",1.65845240379577,-1.08697796094769,1.59637218247414,-0.680905100252398,0.495931540669194,0.647007509430265
"gene_705",78.5080809019213,-0.168502207614872,0.247577337591167,-0.680604328547736,0.496121887279589,0.64715475441159
"gene_10266",5.32920405123112,1.39468275979723,2.04971748658622,0.680426824147391,0.496234241135786,0.64715475441159
"gene_11723",61.5679459840417,-0.220717566869102,0.324357859001578,-0.680475470976727,0.496203448104767,0.64715475441159
"gene_2391",2.18843571266819,1.15868294031136,1.704311334285,0.679854036643755,0.496596887420383,0.647412562028807
"gene_3138",36.7623632194234,-0.357943250644191,0.52653066368866,-0.679814634415754,0.496621839162608,0.647412562028807
"gene_7145",2.40099611786784,-0.860601737810911,1.26591065776757,-0.679828179445601,0.496613261600352,0.647412562028807
"gene_11193",80.7910773592293,-0.146238947651045,0.215262557568182,-0.679351529142386,0.496915153970106,0.647701130383915
"gene_11569",10.2424268599369,-0.507792717291,0.747561835693304,-0.67926516984386,0.496969861163839,0.647701130383915
"gene_12064",3391.35218356024,-0.0647272387003826,0.0953353655122609,-0.678942576583064,0.497174247066158,0.647884941991029
"gene_2398",1.46909652190148,-1.3199674685647,1.94542218009546,-0.678499238915808,0.49745520622481,0.648168479304514
"gene_10808",496.064704272945,0.176559851231643,0.260357568617456,0.678143724298883,0.497680569801226,0.648379514313011
"gene_8286",6.06085379694445,-0.576500904621718,0.850420429200694,-0.677901053204435,0.49783443216667,0.648497355466633
"gene_7681",521.336487273517,-0.108014420685205,0.159387976014678,-0.677682365922368,0.497973109600873,0.648595388676531
"gene_3811",371.957100621625,0.219366141473147,0.323838757665718,0.677393104686955,0.498156572078074,0.648751720698136
"gene_615",280.893057865938,-0.104047052530629,0.153845413494475,-0.676309096041822,0.498844418832164,0.649564791367016
